Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
323350,KR7323350009,다원넥스뷰,KONEX,일반기업부,41000,1,500,1.23,41000,41000,41000,4,164000,37617500000,917500,KNX
019540,KR7019540004,일지테크,KOSDAQ,중견기업부,2775,2,-20,-0.72,2775,2775,2690,28286,77163515,37499962500,13513500,KSQ
002070,KR7002070001,비비안,KOSPI,,1256,2,-18,-1.41,1258,1258,1213,157941,195961152,37421251440,29793990,STK
900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),696,2,-10,-1.42,699,700,677,155695,106918695,37405801728,53743968,KSQ
002870,KR7002870004,신풍,KOSPI,,1067,2,-36,-3.26,1077,1089,1052,94513,100546239,37300932900,34958700,STK
079650,KR7079650008,서산,KOSDAQ,중견기업부,1865,2,-46,-2.41,1859,1872,1845,42088,78135982,37300000000,20000000,KSQ
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,4070,2,-5,-0.12,3955,4075,3855,52875,207709245,37201607080,9140444,KSQ
019685,KR7019681006,대교우B,KOSPI,,1910,2,-65,-3.29,1948,1977,1910,56584,109399975,37105550900,19426990,STK
117670,KR7117670000,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),1077,2,-22,-2.0,1099,1099,1049,169401,180154807,37011474411,34365343,KSQ
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,9250,2,-230,-2.43,9270,9390,9170,15589,143875360,37000000000,4000000,KSQ
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,736,2,-49,-6.24,755,773,729,117894,88313212,36946375680,50198880,KSQ
291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,4350,2,-75,-1.69,4325,4400,4300,44959,194745825,36932048100,8490126,KSQ
45014K,KR745014K018,코오롱모빌리티그룹우,KOSPI,,15030,2,-1170,-7.22,15600,15600,15000,73278,1110024400,36915483600,2456120,STK
192390,KR7192390003,윈하이텍,KOSDAQ,중견기업부,3460,1,5,0.14,3400,3460,3305,71060,239599915,36872860160,10656896,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1781,2,-48,-2.62,1829,1829,1720,320127,565093960,36844029651,20687271,KSQ
308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,5550,2,-310,-5.29,5710,5820,5520,36089,202659730,36767268150,6624733,KSQ
340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,856,2,-37,-4.14,886,886,836,417420,355674588,36606976960,42765160,KSQ
009140,KR7009140005,경인전자,KOSPI,,23200,2,-650,-2.73,23550,23650,23100,2479,57953550,36442490400,1570797,STK
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4230,2,-170,-3.86,4315,4340,4140,89880,379583170,36422783010,8610587,KSQ
343090,KR7343090007,HLB사이언스,KONEX,일반기업부,2830,1,110,4.04,2945,2945,2655,853,2356455,36409396130,12865511,KNX
025890,KR7025890005,한국주강,KOSPI,,3190,1,20,0.63,3130,3280,2975,53028,164922610,36076536210,11309259,STK
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1592,2,-65,-3.92,1630,1657,1525,292085,459702782,35917962128,22561534,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,685,2,-15,-2.14,695,695,655,185103,126682339,35852437625,52339325,KSQ
052670,KR7052670007,제일바이오,KOSDAQ,투자주의환기종목(소속부없음),1230,2,-27,-2.15,1232,1235,1212,102505,125263273,35828748720,29129064,KSQ
103660,KR7103660007,씨앗,KONEX,일반기업부,5950,0,0,0.0,0,0,0,0,0,35803952450,6017471,KNX
225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,1280,2,-6,-0.47,1251,1286,1238,51466,64966037,35695424000,27887050,KSQ
111870,KR7111870002,KH 전자,KOSDAQ,중견기업부,223,1,6,2.76,217,245,207,16779431,3860033826,35671040306,159959822,KSQ
191600,KR7191600006,블루탑,KONEX,일반기업부,12500,2,-500,-3.85,12500,12500,12500,1,12500,35625000000,2850000,KNX
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,5460,2,-100,-1.8,5520,5550,5380,43379,236398180,35471436000,6496600,KSQ
279060,KR7279060008,이노벡스,KONEX,일반기업부,3895,1,345,9.72,4000,4000,3320,54,189355,35347421020,9075076,KNX
080530,KR7080530009,코디,KOSDAQ,벤처기업부,1245,2,-9,-0.72,1220,1254,1208,61925,75924518,35222666010,28291298,KSQ
176590,KR7176590008,코나솔,KONEX,일반기업부,6030,2,-60,-0.99,5800,6180,5800,1358,8104630,35114697990,5823333,KNX
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3605,2,-35,-0.96,3540,3640,3540,37197,133108025,35078776950,9730590,KSQ
001465,KR7001461003,BYC우,KOSPI,,162500,1,1100,0.68,160900,163000,160000,442,71060100,35000062500,215385,STK
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2695,2,-60,-2.18,2725,2735,2640,23535,62684190,34920492145,12957511,KSQ
071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,2100,2,-50,-2.33,2130,2130,2060,26972,56644880,34795294800,16569188,KSQ
043590,KR7043590009,크로바하이텍,KOSDAQ,중견기업부,970,2,-30,-3.0,985,985,943,211790,204237810,34682973710,35755643,KSQ
439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),9900,2,-20,-0.2,9900,9970,9870,26269,259777680,34669800000,3502000,KSQ
187790,KR7187790001,나노,KOSDAQ,벤처기업부,1185,2,-38,-3.11,1190,1211,1148,542244,632562525,34485990870,29102102,KSQ
005030,KR7005030002,부산주공,KOSPI,,472,1,1,0.21,465,473,452,927413,427263217,34422482336,72928988,STK
227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,1453,2,-54,-3.58,1501,1501,1422,274638,398290832,34402125954,23676618,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,351,2,-7,-1.96,358,358,336,305697,105810011,34400823444,98008044,KSQ
123330,KR7123330003,제닉,KOSDAQ,벤처기업부,4910,2,-35,-0.71,4870,4995,4515,72727,348057445,34370000000,7000000,KSQ
088790,KR7088790001,진도,KOSPI,,2760,2,-80,-2.82,2720,2800,2715,37942,105105765,34355773440,12447744,STK
250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,1036,2,-27,-2.54,1053,1056,1017,113371,116567093,34188455840,33000440,KSQ
275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,5680,2,-90,-1.56,5660,5690,5440,75981,422934720,34182177520,6017989,KSQ
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,3975,2,-130,-3.17,4045,4045,3905,40729,161625950,34018209000,8558040,KSQ
003680,KR7003680006,한성기업,KOSPI,,5460,2,-50,-0.91,5460,5470,5200,33975,180997520,33903951900,6209515,STK
311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,11030,2,-220,-1.96,11250,11480,10500,1370,14719100,33781183920,3062664,KNX
043200,KR7043200005,파루,KOSDAQ,벤처기업부,808,1,1,0.12,804,808,770,87803,69365603,33777886520,41804315,KSQ
079950,KR7079950002,인베니아,KOSDAQ,중견기업부,1455,2,-51,-3.39,1483,1496,1450,91662,134815291,33756000000,23200000,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1063,2,-31,-2.83,1078,1083,1025,85599,90037764,33742715456,31742912,KSQ
069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,4745,2,-160,-3.26,4745,4830,4670,47766,225397485,33702515535,7102743,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1358,2,-13,-0.95,1370,1389,1341,219415,298853934,33702033274,24817403,KSQ
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,7400,0,0,0.0,0,0,0,0,0,33687456600,4552359,KNX
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1799,2,-19,-1.05,1791,1801,1665,60182,105768394,33684337477,18723923,KSQ
091970,KR7091970004,나노캠텍,KOSDAQ,투자주의환기종목(소속부없음),900,3,0,0.0,891,925,856,219943,197549003,33675743700,37417493,KSQ
015020,KR7015020001,이스타코,KOSPI,,779,2,-21,-2.63,784,792,778,133470,104345943,33381396400,42851600,STK
099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2465,2,-65,-2.57,2500,2505,2355,56207,137706355,33378569930,13541002,KSQ
010420,KR7010420008,한솔PNS,KOSPI,,1615,2,-17,-1.04,1617,1617,1597,59009,94603894,33096214380,20493012,STK
042940,KR7042940007,상지카일룸,KOSDAQ,중견기업부,351,2,-9,-2.5,349,356,343,403036,140264070,33076288089,94234439,KSQ
210120,KR7210120002,빅텐츠,KONEX,일반기업부,12380,2,-60,-0.48,0,0,0,0,0,32844140000,2653000,KNX
065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,479,2,-33,-6.45,509,509,479,426092,209449099,32608493094,68076186,KSQ
014910,KR7014910004,성문전자,KOSPI,,1668,2,-18,-1.07,1669,1669,1623,108170,176904551,32504077476,19486857,STK
003495,KR7003491008,대한항공우,KOSPI,,29150,2,-150,-0.51,29100,29300,28650,3499,101007600,32379645100,1110794,STK
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1642,1,42,2.63,1567,1649,1526,287785,458457926,32368417600,19712800,KSQ
234070,KR7234070001,에이원알폼,KONEX,일반기업부,4640,3,0,0.0,4640,4640,4640,1,4640,32194556480,6938482,KNX
066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,884,1,33,3.88,839,922,822,606248,531797036,32186763544,36410366,KSQ
243870,KR7243870003,굿센,KONEX,일반기업부,12400,2,-500,-3.88,12000,12900,12000,37,445300,32039182000,2583805,KNX
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,5070,2,-390,-7.14,5350,5370,5010,195998,1003321900,32018347920,6315256,KSQ
053060,KR7053060000,세동,KOSDAQ,중견기업부,1833,2,-78,-4.08,1808,1869,1760,774107,1398200677,32002359831,17459007,KSQ
003475,KR7003471000,유안타증권우,KOSPI,,2470,2,-10,-0.4,2465,2470,2430,28569,69874425,31893163640,12912212,STK
011230,KR7011230000,삼화전자,KOSPI,,2635,2,-55,-2.04,2665,2665,2605,18285,47995390,31890614500,12102700,STK
032280,KR7032280000,삼일,KOSDAQ,중견기업부,1963,2,-23,-1.16,1961,1975,1951,38029,74534544,31827277170,16213590,KSQ
068940,KR7068940006,셀피글로벌,KOSDAQ,중견기업부,831,1,48,6.13,785,863,768,2749497,2266818834,31794556107,38260597,KSQ
00499K,KR700499K014,롯데지주우,KOSPI,,39400,2,-200,-0.51,39500,39600,38800,189,7406750,31740758200,805603,STK
039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,3945,2,-20,-0.5,3865,3970,3830,89230,346368090,31632576165,8018397,KSQ
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2525,2,-60,-2.32,2510,2555,2440,32792,81373550,31564964400,12500976,KSQ
065690,KR7065690000,파커스,KOSDAQ,중견기업부,2245,2,-60,-2.6,2280,2285,2215,16814,37541140,31540748095,14049331,KSQ
083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,799,2,-3,-0.37,799,799,768,88019,69369609,31521503207,39451193,KSQ
043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,472,1,2,0.43,467,486,460,241090,112591928,31330986176,66379208,KSQ
008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,764,1,11,1.46,753,789,731,83509,63043236,31089970756,40693679,KSQ
060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,788,1,15,1.94,772,794,760,141380,110113053,31055905824,39411048,KSQ
038340,KR7038340006,MIT,KOSDAQ,투자주의환기종목(소속부없음),1362,0,0,0.0,0,0,0,0,0,30964113876,22734298,KSQ
286750,KR7286750005,나노브릭,KOSDAQ,기술성장기업부,1511,2,-29,-1.88,1520,1520,1494,49897,74952358,30921933539,20464549,KSQ
900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),858,2,-21,-2.39,869,934,841,330968,288164598,30914845104,36031288,KSQ
317860,KR7317860005,노드메이슨,KONEX,일반기업부,6880,1,880,14.67,6000,6880,6000,101,606880,30476439200,4429715,KNX
065770,KR7065770000,CS,KOSDAQ,벤처기업부,1560,2,-19,-1.2,1563,1563,1485,59367,89973063,30281362800,19411130,KSQ
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,2705,2,-45,-1.64,2745,2750,2645,38358,103071165,29998450000,11090000,KSQ
020400,KR7020400008,대동금속,KOSDAQ,벤처기업부,9380,2,-350,-3.6,9530,9550,9250,9659,90574330,29914377080,3189166,KSQ
036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,588,2,-3,-0.51,582,588,570,160488,93069781,29838872616,50746382,KSQ
062970,KR7062970009,피피아이,KOSDAQ,벤처기업부,3200,1,90,2.89,3090,3370,3030,438374,1419394150,29786192000,9308185,KSQ
064090,KR7064090004,에프앤리퍼블릭,KOSDAQ,중견기업부,2190,2,-20,-0.9,2150,2255,2085,123155,263730415,29733036510,13576729,KSQ
110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,4200,1,130,3.19,4065,4590,3915,250471,1068410450,29601776400,7048042,KSQ
023790,KR7023790009,동일철강,KOSDAQ,중견기업부,1840,2,-40,-2.13,1863,1863,1822,18779,34598092,29411380640,15984446,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1915,2,-37,-1.9,1932,1932,1857,77139,145755873,29353648540,15328276,KSQ
058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,29287053360,18078428,KSQ
052960,KR7052960002,태양3C,KONEX,일반기업부,5940,4,770,14.89,5940,5940,5940,1,5940,29029243320,4887078,KNX
073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2540,2,-35,-1.36,2550,2560,2460,41326,103606405,28956000000,11400000,KSQ
402420,KR7402420004,켈스,KONEX,일반기업부,12990,3,0,0.0,12990,12990,12990,3,38970,28922754600,2226540,KNX
033250,KR7033250002,체시스,KOSPI,,898,2,-22,-2.39,915,915,891,123164,110790612,28736000000,32000000,STK
379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,10060,1,500,5.23,10500,10500,9600,221,2131700,28585087600,2841460,KNX
113810,KR7113810006,디젠스,KOSDAQ,벤처기업부,875,2,-20,-2.23,888,888,853,189031,164149452,28549544625,32628051,KSQ
066790,KR7066790007,씨씨에스,KOSDAQ,중견기업부,506,2,-6,-1.17,506,506,495,105556,52820714,28348678336,56025056,KSQ
050090,KR7050090000,비케이홀딩스,KOSDAQ,중견기업부,358,1,8,2.29,350,399,348,2675312,990583609,28331741236,79138942,KSQ
900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),341,2,-4,-1.16,340,355,328,857938,291601273,28243276578,82824858,KSQ
026910,KR7026910000,광진실업,KOSDAQ,중견기업부,4405,2,-75,-1.67,4450,4460,4380,14177,62747470,28215809025,6405405,KSQ
038530,KR7038530002,골드퍼시픽,KOSDAQ,중견기업부,305,0,0,0.0,0,0,0,0,0,28065011455,92016431,KSQ
025620,KR7025620006,제이준코스메틱,KOSPI,,7280,2,-210,-2.8,7310,7370,7090,29678,213756800,28062987680,3854806,STK
900120,KYG2114A1094,씨케이에이치,KOSDAQ,외국기업(소속부없음),169,3,0,0.0,167,195,163,6855694,1211790147,28028800917,165850893,KSQ
322970,KR7322970005,무진메디,KONEX,일반기업부,3695,2,-20,-0.54,3925,3925,3590,744,2768745,27943411635,7562493,KNX
043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,3095,2,-105,-3.28,3115,3165,3010,51497,159216255,27855000000,9000000,KSQ
257990,KR7257990002,나우코스,KONEX,일반기업부,4745,2,-325,-6.41,5400,5400,4400,413,2057975,27847892540,5868892,KNX
076340,KR7076340009,관악산업,KONEX,일반기업부,5690,2,-10,-0.18,5690,5690,5690,1,5690,27718607400,4871460,KNX
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,1086,2,-5,-0.46,1048,1086,1037,130614,138570716,27696652218,25503363,KSQ
387310,KR7387310006,대신밸런스제10호스팩,KOSDAQ,SPAC(소속부없음),5070,0,0,0.0,0,0,0,0,0,27682200000,5460000,KSQ
148140,KR7148140007,비디아이,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,27653546880,43208667,KSQ
054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,5440,2,-130,-2.33,5410,5450,5270,16020,85490170,27526400000,5060000,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2820,1,45,1.62,2730,2820,2680,33640,92081970,27433022040,9728022,KSQ
134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,5750,2,-70,-1.2,5740,5820,5670,14122,81254660,27423187500,4769250,KSQ
149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,8780,1,10,0.11,8870,8870,8770,36,316690,27393600000,3120000,KNX
058450,KR7058450008,일야,KOSDAQ,중견기업부,800,2,-49,-5.77,841,841,780,1094907,877732055,27351200000,34189000,KSQ
003535,KR7003531001,한화투자증권우,KOSPI,,5680,1,30,0.53,5680,5680,5630,5852,33159700,27264000000,4800000,STK
219750,KR7219750007,지티지웰니스,KOSDAQ,관리종목(소속부없음),1425,0,0,0.0,0,0,0,0,0,27234074175,19111631,KSQ
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1290,2,-11,-0.85,1253,1301,1250,55802,71278056,27148652430,21045467,KSQ
079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,793,2,-23,-2.82,816,816,779,197833,156463175,27092960778,34165146,KSQ
005257,KR7005252002,녹십자홀딩스2우,KOSPI,,31800,2,-700,-2.15,32000,32000,31800,1009,32223900,26902482000,845990,STK
067770,KR7067770008,세진티에스,KOSDAQ,벤처기업부,3145,2,-40,-1.26,3140,3145,3060,34397,106249105,26407284985,8396593,KSQ
086220,KR7086220001,비엘헬스케어,KONEX,일반기업부,2495,1,200,8.71,2495,2495,2495,1,2495,26381793175,10573865,KNX
091440,KR7091440008,텔레필드,KOSDAQ,벤처기업부,2565,1,135,5.56,2430,2580,2305,376438,931429415,26260441785,10237989,KSQ
299910,KR7299910000,베스파,KOSDAQ,투자주의환기종목(소속부없음),3165,0,0,0.0,0,0,0,0,0,25974889140,8206916,KSQ
069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1829,2,-36,-1.93,1836,1836,1772,77605,139836571,25955505439,14191091,KSQ
258540,KR7258540004,에스엘테라퓨틱스,KONEX,일반기업부,2500,2,-370,-12.89,2980,2980,2500,591,1512655,25945297500,10378119,KNX
290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,1277,1,1,0.08,1264,1277,1229,60855,76081678,25454004266,19932658,KSQ
070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1831,2,-77,-4.04,1860,1874,1820,37799,69504024,25413402951,13879521,KSQ
208860,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,25233717915,11443863,KSQ
001210,KR7001210004,금호전기,KOSPI,,906,2,-25,-2.69,901,920,894,104446,94200938,24964097046,27554191,STK
106520,KR7106520000,노블엠앤비,KOSDAQ,중견기업부,679,2,-52,-7.11,742,751,666,2828844,1952990972,24916551408,36695952,KSQ
114120,KR7114120009,크루셜텍,KOSDAQ,관리종목(소속부없음),10850,0,0,0.0,0,0,0,0,0,24913021350,2296131,KSQ
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,3730,2,-240,-6.05,3940,4020,3720,73356,278451560,24873833240,6668588,KSQ
323230,KR7323230003,엠에프엠코리아,KOSDAQ,중견기업부,814,2,-14,-1.69,815,823,785,114126,91629504,24641131240,30271660,KSQ
096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,3675,2,-55,-1.47,3635,3675,3555,29153,105553155,24543120000,6678400,KSQ
204210,KR7204210009,모두투어리츠,KOSPI,,3130,2,-235,-6.98,3370,3370,3045,26176,84135890,24497930950,7826815,STK
207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,6800,0,0,0.0,0,0,0,0,0,24480000000,3600000,KNX
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2030,2,-65,-3.1,2015,2075,2015,32301,65570395,24295121200,11968040,KSQ
019490,KR7019490002,하이트론,KOSPI,,2470,0,0,0.0,0,0,0,0,0,23739723280,9611224,STK
258250,KR7258250000,셀젠텍,KONEX,일반기업부,5140,1,20,0.39,5600,5600,4950,421,2169480,23104315420,4495003,KNX
101000,KR7101000008,상상인인더스트리,KOSDAQ,관리종목(소속부없음),322,2,-14,-4.17,331,334,318,245997,79725465,23103755024,71750792,KSQ
086460,KR7086460003,큐러블,KONEX,일반기업부,7840,5,-1380,-14.97,7840,7840,7840,2,15680,23044896000,2939400,KNX
263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,투자주의환기종목(소속부없음),10880,0,0,0.0,0,0,0,0,0,22875711360,2102547,KSQ
138690,KR7138690003,엘아이에스,KOSDAQ,관리종목(소속부없음),982,0,0,0.0,0,0,0,0,0,22849431320,23268260,KSQ
251280,KR7251280004,안지오랩,KONEX,일반기업부,8170,1,90,1.11,8170,8170,8170,1,8170,22610099180,2767454,KNX
214310,KR7214310005,에스엘바이오닉스,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0.0,0,0,0,0,0,22516276518,73582603,KSQ
446600,KR7446600009,카이바이오텍,KONEX,일반기업부,22500,0,0,0.0,0,0,0,0,0,22078822500,981281,KNX
242350,KR7242350007,피엔아이컴퍼니,KONEX,일반기업부,4610,2,-390,-7.8,5050,5050,4565,10564,49253040,21950607200,4761520,KNX
217480,KR7217480003,에스디생명공학,KOSDAQ,중견기업부,514,2,-42,-7.55,530,555,502,4155454,2181414984,21900852268,42608662,KSQ
33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,11530,1,160,1.41,11270,11620,10820,10919,121877340,21784205500,1889350,STK
070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,2955,2,-45,-1.5,2940,2955,2880,26143,76389525,21766748670,7366074,KSQ
35320K,KR735320K011,대덕전자1우,KOSPI,,10300,2,-260,-2.46,10560,10750,10200,6848,70834610,21583845700,2095519,STK
396770,KR7396770000,엔에이치스팩22호,KOSDAQ,SPAC(소속부없음),3300,2,-120,-3.51,3430,3430,3300,127306,427468950,21252000000,6440000,KSQ
135160,KR7135160000,무송지오씨,KONEX,일반기업부,2195,1,40,1.86,2295,2295,2100,14556,31476750,21020050935,9576333,KNX
